Modelo,Pooling,STS12,STS13,STS14,STS15,STS16,STSBenchmark,SICKRelatedness
roberta-base,_cls_layer_7,"{'pearson': {'mean': np.float64(0.40860848813013495), 'wmean': np.float64(0.39395734231252505)}, 'spearman': {'mean': np.float64(0.4645231285290524), 'wmean': np.float64(0.460556164984919)}}","{'pearson': {'mean': np.float64(0.16816606067418025), 'wmean': np.float64(0.20842942117165456)}, 'spearman': {'mean': np.float64(0.20730954593112716), 'wmean': np.float64(0.25498346242213077)}}","{'pearson': {'mean': np.float64(0.3098602850089718), 'wmean': np.float64(0.3096458858913046)}, 'spearman': {'mean': np.float64(0.3609548896786936), 'wmean': np.float64(0.3662311539631874)}}","{'pearson': {'mean': np.float64(0.3543514430869902), 'wmean': np.float64(0.40387799180531647)}, 'spearman': {'mean': np.float64(0.43364651073748195), 'wmean': np.float64(0.471189154058124)}}","{'pearson': {'mean': np.float64(0.3843660558050946), 'wmean': np.float64(0.38881421764002544)}, 'spearman': {'mean': np.float64(0.5031876262590905), 'wmean': np.float64(0.5113270532680739)}}","{'devpearson': np.float64(0.6717767361565556), 'pearson': np.float64(0.5914936338238147), 'spearman': np.float64(0.5862615138555739), 'mse': 1.7671237450264519, 'yhat': array([2.46978896, 1.94411425, 2.93921113, ..., 3.91974231, 3.79618065,
       3.54234985]), 'ndev': 1500, 'ntest': 1379}","{'devpearson': np.float64(0.7303240604954359), 'pearson': np.float64(0.7376447493865), 'spearman': np.float64(0.6945055294499765), 'mse': 0.4684356541082186, 'yhat': array([3.10844306, 3.57088193, 2.38361404, ..., 3.23414315, 3.83846316,
       4.16468572]), 'ndev': 500, 'ntest': 4927}"
roberta-base,_mean_pooling_7,"{'pearson': {'mean': np.float64(0.31049610237307873), 'wmean': np.float64(0.2898861419356322)}, 'spearman': {'mean': np.float64(0.43701871987999297), 'wmean': np.float64(0.4228239670950929)}}","{'pearson': {'mean': np.float64(0.11697998529155466), 'wmean': np.float64(0.13849138506665767)}, 'spearman': {'mean': np.float64(0.18513482819067284), 'wmean': np.float64(0.21699053987782305)}}","{'pearson': {'mean': np.float64(0.18303554886868212), 'wmean': np.float64(0.21048711072069484)}, 'spearman': {'mean': np.float64(0.2803754778215565), 'wmean': np.float64(0.30853086191291773)}}","{'pearson': {'mean': np.float64(0.2734154707233928), 'wmean': np.float64(0.3264479868579299)}, 'spearman': {'mean': np.float64(0.3297744470122431), 'wmean': np.float64(0.39096490398950745)}}","{'pearson': {'mean': np.float64(0.1696383899184039), 'wmean': np.float64(0.17034294953341997)}, 'spearman': {'mean': np.float64(0.2418312441533375), 'wmean': np.float64(0.24163823593027983)}}","{'devpearson': np.float64(0.6363461732683133), 'pearson': np.float64(0.5973243546134039), 'spearman': np.float64(0.5886863690332673), 'mse': 1.669477212778927, 'yhat': array([2.70965057, 2.55640186, 2.55147576, ..., 3.61549278, 3.44409848,
       3.3900437 ]), 'ndev': 1500, 'ntest': 1379}","{'devpearson': np.float64(0.6945140975707644), 'pearson': np.float64(0.7877445498520731), 'spearman': np.float64(0.7337091542218247), 'mse': 0.3930357219898097, 'yhat': array([3.31484759, 3.56944183, 2.28554365, ..., 3.069084  , 4.57511176,
       4.66173929]), 'ndev': 500, 'ntest': 4927}"
roberta-base,_mean_pooling_no_cls_and_sep_7,"{'pearson': {'mean': np.float64(0.31049610237307873), 'wmean': np.float64(0.2898861419356322)}, 'spearman': {'mean': np.float64(0.43701871987999297), 'wmean': np.float64(0.4228239670950929)}}","{'pearson': {'mean': np.float64(0.11697998529155466), 'wmean': np.float64(0.13849138506665767)}, 'spearman': {'mean': np.float64(0.18513482819067284), 'wmean': np.float64(0.21699053987782305)}}","{'pearson': {'mean': np.float64(0.18303554886868212), 'wmean': np.float64(0.21048711072069484)}, 'spearman': {'mean': np.float64(0.2803754778215565), 'wmean': np.float64(0.30853086191291773)}}","{'pearson': {'mean': np.float64(0.2734154707233928), 'wmean': np.float64(0.3264479868579299)}, 'spearman': {'mean': np.float64(0.3297744470122431), 'wmean': np.float64(0.39096490398950745)}}","{'pearson': {'mean': np.float64(0.1696383899184039), 'wmean': np.float64(0.17034294953341997)}, 'spearman': {'mean': np.float64(0.2418312441533375), 'wmean': np.float64(0.24163823593027983)}}","{'devpearson': np.float64(0.6363461732683133), 'pearson': np.float64(0.5973243546134039), 'spearman': np.float64(0.5886863690332673), 'mse': 1.669477212778927, 'yhat': array([2.70965057, 2.55640186, 2.55147576, ..., 3.61549278, 3.44409848,
       3.3900437 ]), 'ndev': 1500, 'ntest': 1379}","{'devpearson': np.float64(0.6945140975707644), 'pearson': np.float64(0.7877445498520731), 'spearman': np.float64(0.7337091542218247), 'mse': 0.3930357219898097, 'yhat': array([3.31484759, 3.56944183, 2.28554365, ..., 3.069084  , 4.57511176,
       4.66173929]), 'ndev': 500, 'ntest': 4927}"
roberta-base,_concat_cls_layer_with_mean_pooling_7,"{'pearson': {'mean': np.float64(0.3142245149652251), 'wmean': np.float64(0.29256995975427924)}, 'spearman': {'mean': np.float64(0.43898209694939305), 'wmean': np.float64(0.42439521094307436)}}","{'pearson': {'mean': np.float64(0.1194514171950505), 'wmean': np.float64(0.1414070994252543)}, 'spearman': {'mean': np.float64(0.18674719246746582), 'wmean': np.float64(0.21864774070984308)}}","{'pearson': {'mean': np.float64(0.1857894459610027), 'wmean': np.float64(0.21218371941034112)}, 'spearman': {'mean': np.float64(0.284403807528484), 'wmean': np.float64(0.31103044931284823)}}","{'pearson': {'mean': np.float64(0.27870249946925424), 'wmean': np.float64(0.3306116103331104)}, 'spearman': {'mean': np.float64(0.33502673734588245), 'wmean': np.float64(0.39516155559071126)}}","{'pearson': {'mean': np.float64(0.17159612353027706), 'wmean': np.float64(0.17237097310601807)}, 'spearman': {'mean': np.float64(0.23824727297101514), 'wmean': np.float64(0.23795208848428354)}}","{'devpearson': np.float64(0.6765894300260975), 'pearson': np.float64(0.6251137249608905), 'spearman': np.float64(0.6177799855946333), 'mse': 1.6488058085568318, 'yhat': array([2.79057271, 2.67816592, 2.71951509, ..., 3.82330617, 3.67825523,
       3.51881539]), 'ndev': 1500, 'ntest': 1379}","{'devpearson': np.float64(0.7171077872808307), 'pearson': np.float64(0.7954319130845584), 'spearman': np.float64(0.7409628792379646), 'mse': 0.3848355184877517, 'yhat': array([3.27523709, 3.68636241, 2.28877842, ..., 3.04524786, 4.67964501,
       4.69992187]), 'ndev': 500, 'ntest': 4927}"
roberta-base,_concat_cls_layer_with_mean_pooling_no_cls_and_sep_7,"{'pearson': {'mean': np.float64(0.3142245149652251), 'wmean': np.float64(0.29256995975427924)}, 'spearman': {'mean': np.float64(0.43898209694939305), 'wmean': np.float64(0.42439521094307436)}}","{'pearson': {'mean': np.float64(0.1194514171950505), 'wmean': np.float64(0.1414070994252543)}, 'spearman': {'mean': np.float64(0.18674719246746582), 'wmean': np.float64(0.21864774070984308)}}","{'pearson': {'mean': np.float64(0.1857894459610027), 'wmean': np.float64(0.21218371941034112)}, 'spearman': {'mean': np.float64(0.284403807528484), 'wmean': np.float64(0.31103044931284823)}}","{'pearson': {'mean': np.float64(0.27870249946925424), 'wmean': np.float64(0.3306116103331104)}, 'spearman': {'mean': np.float64(0.33502673734588245), 'wmean': np.float64(0.39516155559071126)}}","{'pearson': {'mean': np.float64(0.17159612353027706), 'wmean': np.float64(0.17237097310601807)}, 'spearman': {'mean': np.float64(0.23824727297101514), 'wmean': np.float64(0.23795208848428354)}}","{'devpearson': np.float64(0.6765894300260975), 'pearson': np.float64(0.6251137249608905), 'spearman': np.float64(0.6177799855946333), 'mse': 1.6488058085568318, 'yhat': array([2.79057271, 2.67816592, 2.71951509, ..., 3.82330617, 3.67825523,
       3.51881539]), 'ndev': 1500, 'ntest': 1379}","{'devpearson': np.float64(0.7171077872808307), 'pearson': np.float64(0.7954319130845584), 'spearman': np.float64(0.7409628792379646), 'mse': 0.3848355184877517, 'yhat': array([3.27523709, 3.68636241, 2.28877842, ..., 3.04524786, 4.67964501,
       4.69992187]), 'ndev': 500, 'ntest': 4927}"
roberta-base,_concat_3_tokens_mean_pooling_7,"{'pearson': {'mean': np.float64(0.3248752733400805), 'wmean': np.float64(0.29407840971023647)}, 'spearman': {'mean': np.float64(0.4272171535410658), 'wmean': np.float64(0.40396845861240444)}}","{'pearson': {'mean': np.float64(0.051823393794754924), 'wmean': np.float64(0.044962067654760574)}, 'spearman': {'mean': np.float64(0.1237952308699059), 'wmean': np.float64(0.13234559227457524)}}","{'pearson': {'mean': np.float64(0.1317116755673828), 'wmean': np.float64(0.16420376419282856)}, 'spearman': {'mean': np.float64(0.21808547119539487), 'wmean': np.float64(0.25446659673629457)}}","{'pearson': {'mean': np.float64(0.21619739146217523), 'wmean': np.float64(0.27409348774671227)}, 'spearman': {'mean': np.float64(0.2737069454762899), 'wmean': np.float64(0.33893521056997294)}}","{'pearson': {'mean': np.float64(0.09685188730274993), 'wmean': np.float64(0.09576186135731422)}, 'spearman': {'mean': np.float64(0.18877410360484123), 'wmean': np.float64(0.18764913637033792)}}","{'devpearson': np.float64(0.568361008670377), 'pearson': np.float64(0.5371759146442666), 'spearman': np.float64(0.5265018511741826), 'mse': 1.6981545684999901, 'yhat': array([2.67043643, 1.83010371, 2.18771481, ..., 3.57601058, 3.34901603,
       3.11907156]), 'ndev': 1500, 'ntest': 1379}","{'devpearson': np.float64(0.5542121031418239), 'pearson': np.float64(0.7197774626183255), 'spearman': np.float64(0.6554621678743578), 'mse': 0.493828101008424, 'yhat': array([3.92724964, 3.84100214, 3.19848573, ..., 3.08943357, 4.29948409,
       4.75864542]), 'ndev': 500, 'ntest': 4927}"
roberta-base,_concat_5_tokens_mean_pooling_7,"{'pearson': {'mean': np.float64(0.31946583174524273), 'wmean': np.float64(0.2975743949870167)}, 'spearman': {'mean': np.float64(0.3948736303074891), 'wmean': np.float64(0.388403679380261)}}","{'pearson': {'mean': np.float64(0.03911384403968127), 'wmean': np.float64(0.021690588336819788)}, 'spearman': {'mean': np.float64(0.10066137225407872), 'wmean': np.float64(0.09261827971352657)}}","{'pearson': {'mean': np.float64(0.15327674769731145), 'wmean': np.float64(0.1889791729523618)}, 'spearman': {'mean': np.float64(0.21752244945328678), 'wmean': np.float64(0.2549454333743251)}}","{'pearson': {'mean': np.float64(0.15283703232210732), 'wmean': np.float64(0.20975406861456614)}, 'spearman': {'mean': np.float64(0.1836121859744122), 'wmean': np.float64(0.24795932294026593)}}","{'pearson': {'mean': np.float64(0.09389652527257561), 'wmean': np.float64(0.08920137849192022)}, 'spearman': {'mean': np.float64(0.19515761798930537), 'wmean': np.float64(0.19301701442305663)}}","{'devpearson': np.float64(0.43656712536860975), 'pearson': np.float64(0.4183930345564388), 'spearman': np.float64(0.4032344823708562), 'mse': 1.9574592131308992, 'yhat': array([2.48439725, 2.73006323, 1.18618335, ..., 2.97554205, 3.45214029,
       3.05937635]), 'ndev': 1500, 'ntest': 1379}","{'devpearson': np.float64(0.2962180984442644), 'pearson': np.float64(0.39513018231459496), 'spearman': np.float64(0.45125367587034565), 'mse': 0.9386125873627852, 'yhat': array([3.67875616, 3.58942054, 3.89684665, ..., 3.16882325, 3.6738742 ,
       4.67196182]), 'ndev': 500, 'ntest': 4927}"
roberta-base,_concat_3_tokens_mean_pooling_no_cls_and_sep_7,"{'pearson': {'mean': np.float64(0.3248752733400805), 'wmean': np.float64(0.29407840971023647)}, 'spearman': {'mean': np.float64(0.4272171535410658), 'wmean': np.float64(0.40396845861240444)}}","{'pearson': {'mean': np.float64(0.051823393794754924), 'wmean': np.float64(0.044962067654760574)}, 'spearman': {'mean': np.float64(0.1237952308699059), 'wmean': np.float64(0.13234559227457524)}}","{'pearson': {'mean': np.float64(0.1317116755673828), 'wmean': np.float64(0.16420376419282856)}, 'spearman': {'mean': np.float64(0.21808547119539487), 'wmean': np.float64(0.25446659673629457)}}","{'pearson': {'mean': np.float64(0.21619739146217523), 'wmean': np.float64(0.27409348774671227)}, 'spearman': {'mean': np.float64(0.2737069454762899), 'wmean': np.float64(0.33893521056997294)}}","{'pearson': {'mean': np.float64(0.09685188730274993), 'wmean': np.float64(0.09576186135731422)}, 'spearman': {'mean': np.float64(0.18877410360484123), 'wmean': np.float64(0.18764913637033792)}}","{'devpearson': np.float64(0.568361008670377), 'pearson': np.float64(0.5371759146442666), 'spearman': np.float64(0.5265018511741826), 'mse': 1.6981545684999901, 'yhat': array([2.67043643, 1.83010371, 2.18771481, ..., 3.57601058, 3.34901603,
       3.11907156]), 'ndev': 1500, 'ntest': 1379}","{'devpearson': np.float64(0.5542121031418239), 'pearson': np.float64(0.7197774626183255), 'spearman': np.float64(0.6554621678743578), 'mse': 0.493828101008424, 'yhat': array([3.92724964, 3.84100214, 3.19848573, ..., 3.08943357, 4.29948409,
       4.75864542]), 'ndev': 500, 'ntest': 4927}"
roberta-base,_concat_5_tokens_mean_pooling_no_cls_and_sep_7,"{'pearson': {'mean': np.float64(0.31946583174524273), 'wmean': np.float64(0.2975743949870167)}, 'spearman': {'mean': np.float64(0.3948736303074891), 'wmean': np.float64(0.388403679380261)}}","{'pearson': {'mean': np.float64(0.03911384403968127), 'wmean': np.float64(0.021690588336819788)}, 'spearman': {'mean': np.float64(0.10066137225407872), 'wmean': np.float64(0.09261827971352657)}}","{'pearson': {'mean': np.float64(0.15327674769731145), 'wmean': np.float64(0.1889791729523618)}, 'spearman': {'mean': np.float64(0.21752244945328678), 'wmean': np.float64(0.2549454333743251)}}","{'pearson': {'mean': np.float64(0.15283703232210732), 'wmean': np.float64(0.20975406861456614)}, 'spearman': {'mean': np.float64(0.1836121859744122), 'wmean': np.float64(0.24795932294026593)}}","{'pearson': {'mean': np.float64(0.09389652527257561), 'wmean': np.float64(0.08920137849192022)}, 'spearman': {'mean': np.float64(0.19515761798930537), 'wmean': np.float64(0.19301701442305663)}}","{'devpearson': np.float64(0.43656712536860975), 'pearson': np.float64(0.4183930345564388), 'spearman': np.float64(0.4032344823708562), 'mse': 1.9574592131308992, 'yhat': array([2.48439725, 2.73006323, 1.18618335, ..., 2.97554205, 3.45214029,
       3.05937635]), 'ndev': 1500, 'ntest': 1379}","{'devpearson': np.float64(0.2962180984442644), 'pearson': np.float64(0.39513018231459496), 'spearman': np.float64(0.45125367587034565), 'mse': 0.9386125873627852, 'yhat': array([3.67875616, 3.58942054, 3.89684665, ..., 3.16882325, 3.6738742 ,
       4.67196182]), 'ndev': 500, 'ntest': 4927}"
roberta-base,_cls_layer_8,"{'pearson': {'mean': np.float64(0.31851331123762894), 'wmean': np.float64(0.30292041092189814)}, 'spearman': {'mean': np.float64(0.4269118036625675), 'wmean': np.float64(0.4152510792463745)}}","{'pearson': {'mean': np.float64(0.14397508580589166), 'wmean': np.float64(0.18391991764636526)}, 'spearman': {'mean': np.float64(0.19018254043373115), 'wmean': np.float64(0.23383110435511345)}}","{'pearson': {'mean': np.float64(0.25766224821668005), 'wmean': np.float64(0.25144655443812586)}, 'spearman': {'mean': np.float64(0.3449123809578761), 'wmean': np.float64(0.3471624679338569)}}","{'pearson': {'mean': np.float64(0.27857158856497344), 'wmean': np.float64(0.33896199168981905)}, 'spearman': {'mean': np.float64(0.4101936831511582), 'wmean': np.float64(0.44145792584735977)}}","{'pearson': {'mean': np.float64(0.2921533069248342), 'wmean': np.float64(0.2894193272779879)}, 'spearman': {'mean': np.float64(0.5179534555914285), 'wmean': np.float64(0.5247565038330985)}}","{'devpearson': np.float64(0.6059515402563845), 'pearson': np.float64(0.508159862746718), 'spearman': np.float64(0.5114569955378193), 'mse': 1.9520665643507655, 'yhat': array([2.28325718, 2.55478206, 3.12065053, ..., 4.04792859, 3.77607473,
       3.35671122]), 'ndev': 1500, 'ntest': 1379}","{'devpearson': np.float64(0.6587880779449109), 'pearson': np.float64(0.6654106553529595), 'spearman': np.float64(0.6365160139762887), 'mse': 0.5717753618201727, 'yhat': array([2.45502543, 3.45070049, 3.14126654, ..., 2.79409742, 4.08547296,
       4.13035391]), 'ndev': 500, 'ntest': 4927}"
roberta-base,_mean_pooling_8,"{'pearson': {'mean': np.float64(0.3071955507554694), 'wmean': np.float64(0.28614324079490633)}, 'spearman': {'mean': np.float64(0.43579632701985693), 'wmean': np.float64(0.42140251896229725)}}","{'pearson': {'mean': np.float64(0.10916253256496267), 'wmean': np.float64(0.12981635387810134)}, 'spearman': {'mean': np.float64(0.17313172412567113), 'wmean': np.float64(0.20282798910118205)}}","{'pearson': {'mean': np.float64(0.17788619448347176), 'wmean': np.float64(0.2053224078935427)}, 'spearman': {'mean': np.float64(0.27697095692163926), 'wmean': np.float64(0.3046229871380724)}}","{'pearson': {'mean': np.float64(0.26464352977256456), 'wmean': np.float64(0.31889248823311633)}, 'spearman': {'mean': np.float64(0.3257427773251013), 'wmean': np.float64(0.3872080430809004)}}","{'pearson': {'mean': np.float64(0.15431084155688354), 'wmean': np.float64(0.1541995859462976)}, 'spearman': {'mean': np.float64(0.2292534904029006), 'wmean': np.float64(0.22868500868328756)}}","{'devpearson': np.float64(0.6385535755452342), 'pearson': np.float64(0.5821523243455042), 'spearman': np.float64(0.5751790576497974), 'mse': 1.6940910167289616, 'yhat': array([2.53267235, 1.83804924, 2.74357169, ..., 3.53249807, 3.51921541,
       3.37794749]), 'ndev': 1500, 'ntest': 1379}","{'devpearson': np.float64(0.6957029369103048), 'pearson': np.float64(0.7753043310807941), 'spearman': np.float64(0.723271493210498), 'mse': 0.4083399991212194, 'yhat': array([3.12143081, 3.25431656, 2.62326389, ..., 3.09606773, 4.41743372,
       4.56448113]), 'ndev': 500, 'ntest': 4927}"
roberta-base,_mean_pooling_no_cls_and_sep_8,"{'pearson': {'mean': np.float64(0.3071955507554694), 'wmean': np.float64(0.28614324079490633)}, 'spearman': {'mean': np.float64(0.43579632701985693), 'wmean': np.float64(0.42140251896229725)}}","{'pearson': {'mean': np.float64(0.10916253256496267), 'wmean': np.float64(0.12981635387810134)}, 'spearman': {'mean': np.float64(0.17313172412567113), 'wmean': np.float64(0.20282798910118205)}}","{'pearson': {'mean': np.float64(0.17788619448347176), 'wmean': np.float64(0.2053224078935427)}, 'spearman': {'mean': np.float64(0.27697095692163926), 'wmean': np.float64(0.3046229871380724)}}","{'pearson': {'mean': np.float64(0.26464352977256456), 'wmean': np.float64(0.31889248823311633)}, 'spearman': {'mean': np.float64(0.3257427773251013), 'wmean': np.float64(0.3872080430809004)}}","{'pearson': {'mean': np.float64(0.15431084155688354), 'wmean': np.float64(0.1541995859462976)}, 'spearman': {'mean': np.float64(0.2292534904029006), 'wmean': np.float64(0.22868500868328756)}}","{'devpearson': np.float64(0.6385535755452342), 'pearson': np.float64(0.5821523243455042), 'spearman': np.float64(0.5751790576497974), 'mse': 1.6940910167289616, 'yhat': array([2.53267235, 1.83804924, 2.74357169, ..., 3.53249807, 3.51921541,
       3.37794749]), 'ndev': 1500, 'ntest': 1379}","{'devpearson': np.float64(0.6957029369103048), 'pearson': np.float64(0.7753043310807941), 'spearman': np.float64(0.723271493210498), 'mse': 0.4083399991212194, 'yhat': array([3.12143081, 3.25431656, 2.62326389, ..., 3.09606773, 4.41743372,
       4.56448113]), 'ndev': 500, 'ntest': 4927}"
roberta-base,_concat_cls_layer_with_mean_pooling_8,"{'pearson': {'mean': np.float64(0.3102365904943677), 'wmean': np.float64(0.2882285488395519)}, 'spearman': {'mean': np.float64(0.43777298645392576), 'wmean': np.float64(0.42290662604914053)}}","{'pearson': {'mean': np.float64(0.11227646203200026), 'wmean': np.float64(0.13352067261380418)}, 'spearman': {'mean': np.float64(0.17467593200545908), 'wmean': np.float64(0.205237106523147)}}","{'pearson': {'mean': np.float64(0.18076351151965228), 'wmean': np.float64(0.20727921044419131)}, 'spearman': {'mean': np.float64(0.28056138686300996), 'wmean': np.float64(0.3068885136268566)}}","{'pearson': {'mean': np.float64(0.2690454431398114), 'wmean': np.float64(0.3224579810808188)}, 'spearman': {'mean': np.float64(0.32913014191273715), 'wmean': np.float64(0.3900210979742168)}}","{'pearson': {'mean': np.float64(0.15747913572574118), 'wmean': np.float64(0.15747702636506905)}, 'spearman': {'mean': np.float64(0.2278229610313205), 'wmean': np.float64(0.22728428859851166)}}","{'devpearson': np.float64(0.6653581827826701), 'pearson': np.float64(0.6013860521820807), 'spearman': np.float64(0.5960811513137773), 'mse': 1.736493704284625, 'yhat': array([2.65804304, 2.04212513, 3.03466572, ..., 3.74099224, 3.75694169,
       3.53542494]), 'ndev': 1500, 'ntest': 1379}","{'devpearson': np.float64(0.7064924099401673), 'pearson': np.float64(0.7738835023371344), 'spearman': np.float64(0.7215302802906349), 'mse': 0.4175285780525779, 'yhat': array([3.06612933, 3.42503428, 2.93694163, ..., 3.10850453, 4.41894083,
       4.53058584]), 'ndev': 500, 'ntest': 4927}"
roberta-base,_concat_cls_layer_with_mean_pooling_no_cls_and_sep_8,"{'pearson': {'mean': np.float64(0.3102365904943677), 'wmean': np.float64(0.2882285488395519)}, 'spearman': {'mean': np.float64(0.43777298645392576), 'wmean': np.float64(0.42290662604914053)}}","{'pearson': {'mean': np.float64(0.11227646203200026), 'wmean': np.float64(0.13352067261380418)}, 'spearman': {'mean': np.float64(0.17467593200545908), 'wmean': np.float64(0.205237106523147)}}","{'pearson': {'mean': np.float64(0.18076351151965228), 'wmean': np.float64(0.20727921044419131)}, 'spearman': {'mean': np.float64(0.28056138686300996), 'wmean': np.float64(0.3068885136268566)}}","{'pearson': {'mean': np.float64(0.2690454431398114), 'wmean': np.float64(0.3224579810808188)}, 'spearman': {'mean': np.float64(0.32913014191273715), 'wmean': np.float64(0.3900210979742168)}}","{'pearson': {'mean': np.float64(0.15747913572574118), 'wmean': np.float64(0.15747702636506905)}, 'spearman': {'mean': np.float64(0.2278229610313205), 'wmean': np.float64(0.22728428859851166)}}","{'devpearson': np.float64(0.6653581827826701), 'pearson': np.float64(0.6013860521820807), 'spearman': np.float64(0.5960811513137773), 'mse': 1.736493704284625, 'yhat': array([2.65804304, 2.04212513, 3.03466572, ..., 3.74099224, 3.75694169,
       3.53542494]), 'ndev': 1500, 'ntest': 1379}","{'devpearson': np.float64(0.7064924099401673), 'pearson': np.float64(0.7738835023371344), 'spearman': np.float64(0.7215302802906349), 'mse': 0.4175285780525779, 'yhat': array([3.06612933, 3.42503428, 2.93694163, ..., 3.10850453, 4.41894083,
       4.53058584]), 'ndev': 500, 'ntest': 4927}"
roberta-base,_concat_3_tokens_mean_pooling_8,"{'pearson': {'mean': np.float64(0.3232650808571424), 'wmean': np.float64(0.29266852498095575)}, 'spearman': {'mean': np.float64(0.42843199060154397), 'wmean': np.float64(0.4043755551612955)}}","{'pearson': {'mean': np.float64(0.045034969282265726), 'wmean': np.float64(0.03756324104718877)}, 'spearman': {'mean': np.float64(0.11154291935107706), 'wmean': np.float64(0.11711418913866985)}}","{'pearson': {'mean': np.float64(0.12807117138815835), 'wmean': np.float64(0.16023407484506932)}, 'spearman': {'mean': np.float64(0.21477528108609947), 'wmean': np.float64(0.2506420132774825)}}","{'pearson': {'mean': np.float64(0.2130559574846143), 'wmean': np.float64(0.27195005329404215)}, 'spearman': {'mean': np.float64(0.27113243058082465), 'wmean': np.float64(0.33633550009620605)}}","{'pearson': {'mean': np.float64(0.08170660111975156), 'wmean': np.float64(0.08020286590505521)}, 'spearman': {'mean': np.float64(0.17895201253926296), 'wmean': np.float64(0.17785468468545199)}}","{'devpearson': np.float64(0.537831624160694), 'pearson': np.float64(0.5157954626692309), 'spearman': np.float64(0.5068402715613252), 'mse': 1.7338785416205107, 'yhat': array([2.01864904, 1.57112978, 3.24158171, ..., 3.52878504, 3.31562305,
       3.56410478]), 'ndev': 1500, 'ntest': 1379}","{'devpearson': np.float64(0.6016719355467739), 'pearson': np.float64(0.7248434430232575), 'spearman': np.float64(0.6604363863166942), 'mse': 0.4857425190685727, 'yhat': array([3.79042161, 3.64659092, 2.89644479, ..., 3.07502737, 4.03538475,
       4.66386388]), 'ndev': 500, 'ntest': 4927}"
roberta-base,_concat_5_tokens_mean_pooling_8,"{'pearson': {'mean': np.float64(0.3169087068542538), 'wmean': np.float64(0.2952905127598374)}, 'spearman': {'mean': np.float64(0.39429927146969057), 'wmean': np.float64(0.38730281648828885)}}","{'pearson': {'mean': np.float64(0.031702831139441), 'wmean': np.float64(0.011912397785795625)}, 'spearman': {'mean': np.float64(0.08976061133450151), 'wmean': np.float64(0.0782666458470668)}}","{'pearson': {'mean': np.float64(0.15313239112635188), 'wmean': np.float64(0.18833312000326663)}, 'spearman': {'mean': np.float64(0.2168874756928898), 'wmean': np.float64(0.25370621021935297)}}","{'pearson': {'mean': np.float64(0.14614813442699343), 'wmean': np.float64(0.2038801842919404)}, 'spearman': {'mean': np.float64(0.17359250230985307), 'wmean': np.float64(0.2383745080473913)}}","{'pearson': {'mean': np.float64(0.08478420523150845), 'wmean': np.float64(0.07979770564648828)}, 'spearman': {'mean': np.float64(0.1911288357642115), 'wmean': np.float64(0.1891778877046014)}}","{'devpearson': np.float64(0.4814453913360256), 'pearson': np.float64(0.462088365720049), 'spearman': np.float64(0.46877827947733536), 'mse': 2.04453179982521, 'yhat': array([2.95233358, 3.01171145, 2.11835531, ..., 3.27802005, 3.55219913,
       3.47244304]), 'ndev': 1500, 'ntest': 1379}","{'devpearson': np.float64(0.37997314139881444), 'pearson': np.float64(0.5511686160485165), 'spearman': np.float64(0.564800419295349), 'mse': 0.7512518775495705, 'yhat': array([4.01690976, 2.83542505, 2.97011571, ..., 2.98234286, 3.98884164,
       4.56081438]), 'ndev': 500, 'ntest': 4927}"
roberta-base,_concat_3_tokens_mean_pooling_no_cls_and_sep_8,"{'pearson': {'mean': np.float64(0.3232650808571424), 'wmean': np.float64(0.29266852498095575)}, 'spearman': {'mean': np.float64(0.42843199060154397), 'wmean': np.float64(0.4043755551612955)}}","{'pearson': {'mean': np.float64(0.045034969282265726), 'wmean': np.float64(0.03756324104718877)}, 'spearman': {'mean': np.float64(0.11154291935107706), 'wmean': np.float64(0.11711418913866985)}}","{'pearson': {'mean': np.float64(0.12807117138815835), 'wmean': np.float64(0.16023407484506932)}, 'spearman': {'mean': np.float64(0.21477528108609947), 'wmean': np.float64(0.2506420132774825)}}","{'pearson': {'mean': np.float64(0.2130559574846143), 'wmean': np.float64(0.27195005329404215)}, 'spearman': {'mean': np.float64(0.27113243058082465), 'wmean': np.float64(0.33633550009620605)}}","{'pearson': {'mean': np.float64(0.08170660111975156), 'wmean': np.float64(0.08020286590505521)}, 'spearman': {'mean': np.float64(0.17895201253926296), 'wmean': np.float64(0.17785468468545199)}}","{'devpearson': np.float64(0.537831624160694), 'pearson': np.float64(0.5157954626692309), 'spearman': np.float64(0.5068402715613252), 'mse': 1.7338785416205107, 'yhat': array([2.01864904, 1.57112978, 3.24158171, ..., 3.52878504, 3.31562305,
       3.56410478]), 'ndev': 1500, 'ntest': 1379}","{'devpearson': np.float64(0.6016719355467739), 'pearson': np.float64(0.7248434430232575), 'spearman': np.float64(0.6604363863166942), 'mse': 0.4857425190685727, 'yhat': array([3.79042161, 3.64659092, 2.89644479, ..., 3.07502737, 4.03538475,
       4.66386388]), 'ndev': 500, 'ntest': 4927}"
